permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1997-013323 BP,C- 328 Commercial Other Nonresident Bldg,New,11000 MIDDLE FISKVILLE RD,08/29/1997,New Equipment Shed For Robotic Arm Test Golf,Final,Charles N White Construction Company- MISCELLANEOUS ACCOUNT,2705,BEE CAVES,RD,Suite,250,AUSTIN,TX,78746,(512) 302-1177,,,,,,,,,,,,,,6000,,1,,,11000 MIDDLE FISKVILLE RD,30.37374686,-97.67913948,,,,,
1997-013323 EP,C- 328 Commercial Other Nonresident Bldg,New,11000 MIDDLE FISKVILLE RD,08/29/1997,New Equipment Shed For Robotic Arm Test Golf,Final,,,,,,,,,,,,,,,,,,,,,,,,6000,,1,,,11000 MIDDLE FISKVILLE RD,30.37374686,-97.67913948,,,,,
1997-013323 MP,C- 328 Commercial Other Nonresident Bldg,New,11000 Middle Fiskville Road         A .00000,08/29/1997,New Equipment Shed For Robotic Arm Test Golf,VOID,,,,,,,,,,,,,,,,,,,,,,,,6000,,1,,,11000 MIDDLE FISKVILLE ROAD,30.37374686,-97.67913948,,,,,
1997-013324 BP,R- 101 Single Family Houses,New,4600 Hoffman Drive                 C .00000,08/29/1997,New 1 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,59080,,1,,Lot: 21 Block: B Subdivision: SENDERA SEC 15,4600 HOFFMAN DRIVE,30.19897642,-97.85833357,,,,,
1997-013324 DS,Res. Driveway & Sidewalk,New,4600 Hoffman Drive                 C .00000,08/29/1997,New 1 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,59080,,,,Lot: 21 Block: B Subdivision: SENDERA SEC 15,4600 HOFFMAN DRIVE,30.19897642,-97.85833357,,,,,
1997-013324 EP,R- 101 Single Family Houses,New,4600 Hoffman Drive                 C .00000,08/29/1997,New 1 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,59080,,1,,Lot: 21 Block: B Subdivision: SENDERA SEC 15,4600 HOFFMAN DRIVE,30.19897642,-97.85833357,,,,,
1997-013324 MP,R- 101 Single Family Houses,New,4600 Hoffman Drive                 C .00000,08/29/1997,New 1 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,59080,,1,,Lot: 21 Block: B Subdivision: SENDERA SEC 15,4600 HOFFMAN DRIVE,30.19897642,-97.85833357,,,,,
1997-013324 PP,R- 101 Single Family Houses,New,4600 Hoffman Drive                 C .00000,08/29/1997,New 1 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,59080,,1,,Lot: 21 Block: B Subdivision: SENDERA SEC 15,4600 HOFFMAN DRIVE,30.19897642,-97.85833357,,,,,
1997-013325 BP,R- 438 Residential Garage/Carport Addn,New,810 Ken Street                    A  00000,08/29/1997,New Detached Private Garage (Access To Residn),Final,,,,,,,,,,,CANTU FERNANDO A JR,,,,,,AUSTIN,TX,78752 1326,,,,,30000,,1,,,810 KEN STREET,30.37116008,-97.6942215,,,,,
1997-013325 EP,R- 438 Residential Garage/Carport Addn,New,810 Ken Street                    A  00000,08/29/1997,New Detached Private Garage (Access To Residn),Final,,,,,,,,,,,CANTU FERNANDO A JR,,,,,,AUSTIN,TX,78752 1326,,,,,30000,,1,,,810 KEN STREET,30.37116008,-97.6942215,,,,,
1997-013325 MP,R- 438 Residential Garage/Carport Addn,New,810 Ken Street                    A  00000,08/29/1997,New Detached Private Garage (Access To Residn),Final,,,,,,,,,,,CANTU FERNANDO A JR,,,,,,AUSTIN,TX,78752 1326,,,,,30000,,1,,,810 KEN STREET,30.37116008,-97.6942215,,,,,
1997-013325 PP,R- 438 Residential Garage/Carport Addn,New,810 Ken Street                    A  00000,08/29/1997,New Detached Private Garage (Access To Residn),Final,,,,,,,,,,,CANTU FERNANDO A JR,,,,,,AUSTIN,TX,78752 1326,,,,,30000,,1,,,810 KEN STREET,30.37116008,-97.6942215,,,,,
1997-013326 EP,Commercial,Remodel,2110 Slaughter Lane West           A .00135,08/29/1997,Electric Service Only (Eud),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"Lot: 2 Block:   Subdivision: TANGLEWOOD VILLAGE, SEC 1-A",2110 SLAUGHTER LANE WEST,30.1754303,-97.8256499,,,,,
1997-013327 BP,R- 101 Single Family Houses,New,4604 Hoffman Drive                 C .00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,Lot: 20 Block: B Subdivision: SENDERA SEC 15,4604 HOFFMAN DRIVE,30.19903135,-97.85847148,,,,,
1997-013327 DS,Res. Driveway & Sidewalk,New,4604 Hoffman Drive                 C .00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,,,Lot: 20 Block: B Subdivision: SENDERA SEC 15,4604 HOFFMAN DRIVE,30.19903135,-97.85847148,,,,,
1997-013327 EP,R- 101 Single Family Houses,New,4604 Hoffman Drive                 C .00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,Lot: 20 Block: B Subdivision: SENDERA SEC 15,4604 HOFFMAN DRIVE,30.19903135,-97.85847148,,,,,
1997-013327 MP,R- 101 Single Family Houses,New,4604 Hoffman Drive                 C .00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,Lot: 20 Block: B Subdivision: SENDERA SEC 15,4604 HOFFMAN DRIVE,30.19903135,-97.85847148,,,,,
1997-013327 PP,R- 101 Single Family Houses,New,4604 Hoffman Drive                 C .00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,Lot: 20 Block: B Subdivision: SENDERA SEC 15,4604 HOFFMAN DRIVE,30.19903135,-97.85847148,,,,,
1997-013328 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00111,08/29/1997,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,8000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013328 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00111,08/29/1997,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,8000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013328 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00111,08/29/1997,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,8000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013328 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00111,08/29/1997,Finish Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,8000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013329 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00113,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013329 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00113,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013329 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00113,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013329 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00113,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013330 BP,R- 434 Addition & Alterations,Addition,4605 Creek Ridge                   A .00000,08/29/1997,Add 1st Floor Familyroom & 2nd Fl Bedroom,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,Lot: 22 Block: 8 Subdivision:  ,4605 CREEK RIDGE,30.24520344,-97.83005135,,,,,
1997-013330 EP,R- 434 Addition & Alterations,Addition,4605 Creek Ridge                   A .00000,08/29/1997,Add 1st Floor Familyroom & 2nd Fl Bedroom,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,Lot: 22 Block: 8 Subdivision:  ,4605 CREEK RIDGE,30.24520344,-97.83005135,,,,,
1997-013330 MP,R- 434 Addition & Alterations,Addition,4605 Creek Ridge                   A .00000,08/29/1997,Add 1st Floor Familyroom & 2nd Fl Bedroom,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,Lot: 22 Block: 8 Subdivision:  ,4605 CREEK RIDGE,30.24520344,-97.83005135,,,,,
1997-013330 PP,R- 434 Addition & Alterations,Addition,4605 Creek Ridge                   A .00000,08/29/1997,Add 1st Floor Familyroom & 2nd Fl Bedroom,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,Lot: 22 Block: 8 Subdivision:  ,4605 CREEK RIDGE,30.24520344,-97.83005135,,,,,
1997-013331 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00201,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013331 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00201,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013331 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00201,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013331 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00201,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013332 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00203,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013332 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00203,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013332 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00203,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013332 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00203,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013333 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00205,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013333 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00205,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013333 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00205,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013333 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00205,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013334 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00207,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013334 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00207,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013334 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00207,08/29/1997,Finish-Out For Retail,VOID,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013334 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00207,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013335 EP,Residential ,Remodel,4504 Jinx Avenue                   A  00000,08/29/1997,New Hvac Install Existing Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,5050,,1,,Lot: 22 Block: E Subdivision: FOREST OAKS,4504 JINX AVENUE,30.22198416,-97.78038132,,,,,
1997-013335 MP,Residential ,Remodel,4504 Jinx Avenue                   A  00000,08/29/1997,New Hvac Install Existing Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,5050,,1,,Lot: 22 Block: E Subdivision: FOREST OAKS,4504 JINX AVENUE,30.22198416,-97.78038132,,,,,
1997-013335 PP,Residential ,Remodel,4504 Jinx Avenue                   A  00000,08/29/1997,New Hvac Install Existing Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,5050,,1,,Lot: 22 Block: E Subdivision: FOREST OAKS,4504 JINX AVENUE,30.22198416,-97.78038132,,,,,
1997-013336 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00209,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013336 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00209,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013336 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00209,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013336 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00209,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013337 BP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00165,08/29/1997,Interior Remodel Of Exist Office,Final,,,,,,,,,,,,,,,,,,,,,,,,89729,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1997-013337 EP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00165,08/29/1997,Interior Remodel Of Exist Office,Final,,,,,,,,,,,,,,,,,,,,,,,,89729,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1997-013337 MP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00165,08/29/1997,Interior Remodel Of Exist Office,Final,,,,,,,,,,,,,,,,,,,,,,,,89729,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1997-013337 PP,C-1000 Commercial Remodel,Remodel,8701 Mo-Pac Expressway North       A  00165,08/29/1997,Interior Remodel Of Exist Office,Final,,,,,,,,,,,,,,,,,,,,,,,,89729,,1,,LOT 3 ATRIUM THE,8701 MO-PAC EXPRESSWAY NORTH,30.37461865,-97.73869669,,,,,
1997-013338 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00211,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013338 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00211,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013338 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00211,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013338 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00211,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013339 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00213,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013339 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00213,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013339 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00213,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013339 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00213,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013340 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00215,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013340 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00215,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013340 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00215,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013340 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C  00215,08/29/1997,Finish-Out For Retail,Final,,,,,,,,,,,,,,,,,,,,,,,,13000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013341 BP,R- 101 Single Family Houses,New,4123 Columbine Drive               A  00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,,4123 COLUMBINE DRIVE,30.42680542,-97.71654894,,,,,
1997-013341 DS,Res. Driveway & Sidewalk,New,4123 Columbine Drive               A  00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,,,,4123 COLUMBINE DRIVE,30.42680542,-97.71654894,,,,,
1997-013341 EP,R- 101 Single Family Houses,New,4123 Columbine Drive               A  00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,,4123 COLUMBINE DRIVE,30.42680542,-97.71654894,,,,,
1997-013341 MP,R- 101 Single Family Houses,New,4123 Columbine Drive               A  00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,,4123 COLUMBINE DRIVE,30.42680542,-97.71654894,,,,,
1997-013341 PP,R- 101 Single Family Houses,New,4123 Columbine Drive               A  00000,08/29/1997,New 2 Stry Res Att Garage Cv Porch Cv Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,62650,,1,,,4123 COLUMBINE DRIVE,30.42680542,-97.71654894,,,,,
1997-013342 EP,Residential ,Remodel,5101 Johnny Morris Road            A .00103,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1997-013342 MP,Residential ,Remodel,5101 Johnny Morris Road            A .00103,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1997-013343 BP,R- 435 Renovations/Remodel ,Remodel,4114 Avenue C                      A  00000,08/29/1997,Foundation Repair Residential,VOID,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 31 Block:   Subdivision: HYDE PARK NO. 2 AMENDED,4114 AVENUE C,30.30611129,-97.73265059,,,,,
1997-013344 EP,Residential ,Remodel,6206 Dooley Trail                  A  00000,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,"HIDDEN VALLEY SEC 1 MH COMM, BLOCK H, SPACE H25, SN1 1353540194A; SN2 1353540194B; HUD# TEX0319204; HUD#2 TEX0319205",6206 DOOLEY TRAIL,30.29073856,-97.6375655,,,,,
1997-013344 MP,Residential ,Remodel,6206 Dooley Trail                  A  00000,08/29/1997,Connect Mobile Home,Expired,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,"HIDDEN VALLEY SEC 1 MH COMM, BLOCK H, SPACE H25, SN1 1353540194A; SN2 1353540194B; HUD# TEX0319204; HUD#2 TEX0319205",6206 DOOLEY TRAIL,30.29073856,-97.6375655,,,,,
1997-013344 PP,Residential ,Remodel,6206 Dooley Trail                  A  00000,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,"HIDDEN VALLEY SEC 1 MH COMM, BLOCK H, SPACE H25, SN1 1353540194A; SN2 1353540194B; HUD# TEX0319204; HUD#2 TEX0319205",6206 DOOLEY TRAIL,30.29073856,-97.6375655,,,,,
1997-013349 EP,Residential ,Remodel,5101 Johnny Morris Road            A .00103,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1997-013349 MP,Residential ,Remodel,5101 Johnny Morris Road            A .00103,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1997-013349 PP,Residential ,Remodel,5101 Johnny Morris Road            A .00103,08/29/1997,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1997-013353 PP,Residential ,Remodel,1100 Possum Trot                   A  00000,08/29/1997,Pull Gas Meter Residential,Final,,,,,,,,,,,,,,,,,,,,,,,,1500,,1,,Lot: 1 Block:   Subdivision: MARLTON PLACE  SEC 3,1100 POSSUM TROT,30.28485398,-97.77088857,,,,,
1997-013355 BP,R- 101 Single Family Houses,New,133 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,59200,,1,,LOT 30 BLK F WILDFLOWER SEC 2,133 SEGOVIA WAY,30.41960843,-97.65697055,,,,,
1997-013355 EP,R- 101 Single Family Houses,New,133 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,59200,,1,,LOT 30 BLK F WILDFLOWER SEC 2,133 SEGOVIA WAY,30.41960843,-97.65697055,,,,,
1997-013355 MP,R- 101 Single Family Houses,New,133 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,59200,,1,,LOT 30 BLK F WILDFLOWER SEC 2,133 SEGOVIA WAY,30.41960843,-97.65697055,,,,,
1997-013355 PP,R- 101 Single Family Houses,New,133 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,59200,,1,,LOT 30 BLK F WILDFLOWER SEC 2,133 SEGOVIA WAY,30.41960843,-97.65697055,,,,,
1997-013356 BP,R- 101 Single Family Houses,New,137 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,62900,,1,,,137 SEGOVIA WAY,30.41950551,-97.6570472,,,,,
1997-013356 EP,R- 101 Single Family Houses,New,137 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,62900,,1,,,137 SEGOVIA WAY,30.41950551,-97.6570472,,,,,
1997-013356 MP,R- 101 Single Family Houses,New,137 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,62900,,1,,,137 SEGOVIA WAY,30.41950551,-97.6570472,,,,,
1997-013356 PP,R- 101 Single Family Houses,New,137 Segovia Way                   C .00000,08/29/1997,New Residence W/No Garage Or Carport,Final,,,,,,,,,,,,,,,,,,,,,,,,62900,,1,,,137 SEGOVIA WAY,30.41950551,-97.6570472,,,,,
